GP ID	SOURCE	GO_ID	GO_NAME	REL	TARGET_ID	TARGET_NAME
I7CLV3	AgBase	GO:0050714	positive regulation of protein secretion	in_presence_of	UniProtKB:P02668	
I7CLV3	AgBase	GO:0050714	positive regulation of protein secretion	in_presence_of	UniProtKB:Q2PQK2	
I7CLV3	AgBase	GO:0050714	positive regulation of protein secretion	in_presence_of	UniProtKB:Q5EC27	
I7CLV3	AgBase	GO:0050714	positive regulation of protein secretion	in_presence_of	UniProtKB:Q5ZET1	
I7CLV3	AgBase	GO:0050714	positive regulation of protein secretion	in_presence_of	UniProtKB:Q5ZGI1	
I7CLV3	AgBase	GO:0050714	positive regulation of protein secretion	in_presence_of	UniProtKB:Q705V4	
I7CLV3	AgBase	GO:1903489	positive regulation of lactation	in_presence_of	UniProtKB:A1YT10	
I7CLV3	AgBase	GO:1903489	positive regulation of lactation	in_presence_of	UniProtKB:A3FJ56	
I7CLV3	AgBase	GO:1903489	positive regulation of lactation	in_presence_of	UniProtKB:A4GX95	
I7CLV3	AgBase	GO:1903489	positive regulation of lactation	in_presence_of	UniProtKB:A4LAP1	
I7CLV3	AgBase	GO:1903489	positive regulation of lactation	in_presence_of	UniProtKB:B0FPG4	
I7CLV3	AgBase	GO:1903489	positive regulation of lactation	in_presence_of	UniProtKB:B0FPG6	
I7CLV3	AgBase	GO:1903489	positive regulation of lactation	in_presence_of	UniProtKB:B2Z898	
I7CLV3	AgBase	GO:1903489	positive regulation of lactation	in_presence_of	UniProtKB:B5B3R8	
I7CLV3	AgBase	GO:1903489	positive regulation of lactation	in_presence_of	UniProtKB:D8MIT8	
I7CLV3	AgBase	GO:1903489	positive regulation of lactation	in_presence_of	UniProtKB:E7E1P7	
I7CLV3	AgBase	GO:1903489	positive regulation of lactation	in_presence_of	UniProtKB:E7E1P8	
I7CLV3	AgBase	GO:1903489	positive regulation of lactation	in_presence_of	UniProtKB:E7E1Q1	
I7CLV3	AgBase	GO:1903489	positive regulation of lactation	in_presence_of	UniProtKB:I6WN98	
I7CLV3	AgBase	GO:1903489	positive regulation of lactation	in_presence_of	UniProtKB:P01246	
I7CLV3	AgBase	GO:1903489	positive regulation of lactation	in_presence_of	UniProtKB:P02662	
I7CLV3	AgBase	GO:1903489	positive regulation of lactation	in_presence_of	UniProtKB:P02663	
I7CLV3	AgBase	GO:1903489	positive regulation of lactation	in_presence_of	UniProtKB:P02666	
I7CLV3	AgBase	GO:1903489	positive regulation of lactation	in_presence_of	UniProtKB:P02668	
I7CLV3	AgBase	GO:1903489	positive regulation of lactation	in_presence_of	UniProtKB:Q2PQK2	
I7CLV3	AgBase	GO:1903489	positive regulation of lactation	in_presence_of	UniProtKB:Q5EC27	
I7CLV3	AgBase	GO:1903489	positive regulation of lactation	in_presence_of	UniProtKB:Q5ZET1	
I7CLV3	AgBase	GO:1903489	positive regulation of lactation	in_presence_of	UniProtKB:Q5ZGI1	
I7CLV3	AgBase	GO:1903489	positive regulation of lactation	in_presence_of	UniProtKB:Q705V4	
J3JS97	AgBase	GO:0050750	low-density lipoprotein particle receptor binding	in_presence_of	CHEBI:48432	angiotensin II
J9NTL3	AgBase	GO:0050750	low-density lipoprotein particle receptor binding	in_presence_of	CHEBI:48432	angiotensin II
J9PAK7	UniProt	GO:0010634	positive regulation of epithelial cell migration	in_presence_of	CHEBI:16975	1-acyl-sn-glycerol 3-phosphate
J9PAK7	UniProt	GO:2000394	positive regulation of lamellipodium morphogenesis	in_presence_of	CHEBI:16975	1-acyl-sn-glycerol 3-phosphate
K0I5S7	AgBase	GO:0030284	estrogen receptor activity	in_presence_of	CHEBI:16469	17beta-estradiol
K0I5S7	AgBase	GO:0030284	estrogen receptor activity	in_presence_of	CHEBI:16469	17beta-estradiol
K0I5S7	AgBase	GO:0030284	estrogen receptor activity	in_presence_of	CHEBI:16469	17beta-estradiol
K6ZCJ5	AgBase	GO:0007213	G-protein coupled acetylcholine receptor signaling pathway	in_presence_of	CHEBI:3385	carbachol
K6ZCJ5	AgBase	GO:0007213	G-protein coupled acetylcholine receptor signaling pathway	in_presence_of	CHEBI:3385	carbachol
K6ZCJ5	AgBase	GO:0007213	G-protein coupled acetylcholine receptor signaling pathway	in_presence_of	CHEBI:3385	carbachol
K6ZCJ5	AgBase	GO:0007603	phototransduction, visible light	in_presence_of	CHEBI:3385	carbachol
K6ZCJ5	AgBase	GO:0007603	phototransduction, visible light	in_presence_of	CHEBI:3385	carbachol
K6ZCJ5	AgBase	GO:0007603	phototransduction, visible light	in_presence_of	CHEBI:3385	carbachol
K6ZCJ5	AgBase	GO:0009649	entrainment of circadian clock	in_presence_of	CHEBI:3385	carbachol
K6ZCJ5	AgBase	GO:0009649	entrainment of circadian clock	in_presence_of	CHEBI:3385	carbachol
K6ZCJ5	AgBase	GO:0009649	entrainment of circadian clock	in_presence_of	CHEBI:3385	carbachol
K7ABL4	UniProt	GO:0030334	regulation of cell migration	in_presence_of	UniProtKB:P11276	
K7ABL4	UniProt	GO:0034260	negative regulation of GTPase activity	in_presence_of	UniProtKB:P11276	
K7ABL4	UniProt	GO:0051895	negative regulation of focal adhesion assembly	in_presence_of	UniProtKB:P11276	
K7ABL4	UniProt	GO:1900025	negative regulation of substrate adhesion-dependent cell spreading	in_presence_of	UniProtKB:P11276	
K7DI41	AgBase	GO:0007213	G-protein coupled acetylcholine receptor signaling pathway	in_presence_of	CHEBI:3385	carbachol
K7DI41	AgBase	GO:0007213	G-protein coupled acetylcholine receptor signaling pathway	in_presence_of	CHEBI:3385	carbachol
K7DI41	AgBase	GO:0007213	G-protein coupled acetylcholine receptor signaling pathway	in_presence_of	CHEBI:3385	carbachol
K7DI41	AgBase	GO:0007603	phototransduction, visible light	in_presence_of	CHEBI:3385	carbachol
K7DI41	AgBase	GO:0007603	phototransduction, visible light	in_presence_of	CHEBI:3385	carbachol
K7DI41	AgBase	GO:0007603	phototransduction, visible light	in_presence_of	CHEBI:3385	carbachol
K7DI41	AgBase	GO:0009649	entrainment of circadian clock	in_presence_of	CHEBI:3385	carbachol
K7DI41	AgBase	GO:0009649	entrainment of circadian clock	in_presence_of	CHEBI:3385	carbachol
K7DI41	AgBase	GO:0009649	entrainment of circadian clock	in_presence_of	CHEBI:3385	carbachol
K7FP50	AgBase	GO:0007213	G-protein coupled acetylcholine receptor signaling pathway	in_presence_of	CHEBI:3385	carbachol
K7FP50	AgBase	GO:0007213	G-protein coupled acetylcholine receptor signaling pathway	in_presence_of	CHEBI:3385	carbachol
K7FP50	AgBase	GO:0007213	G-protein coupled acetylcholine receptor signaling pathway	in_presence_of	CHEBI:3385	carbachol
K7FP50	AgBase	GO:0007603	phototransduction, visible light	in_presence_of	CHEBI:3385	carbachol
K7FP50	AgBase	GO:0007603	phototransduction, visible light	in_presence_of	CHEBI:3385	carbachol
K7FP50	AgBase	GO:0007603	phototransduction, visible light	in_presence_of	CHEBI:3385	carbachol
K7FP50	AgBase	GO:0009649	entrainment of circadian clock	in_presence_of	CHEBI:3385	carbachol
K7FP50	AgBase	GO:0009649	entrainment of circadian clock	in_presence_of	CHEBI:3385	carbachol
K7FP50	AgBase	GO:0009649	entrainment of circadian clock	in_presence_of	CHEBI:3385	carbachol
K7FUW5	AgBase	GO:0001046	core promoter sequence-specific DNA binding	in_presence_of	CHEBI:28119	2,3,7,8-tetrachlorodibenzodioxine
K7FUW5	AgBase	GO:0017162	aryl hydrocarbon receptor binding	in_presence_of	UniProtKB:A0A0A0V9I6	
K7FUW5	AgBase	GO:0017162	aryl hydrocarbon receptor binding	in_presence_of	UniProtKB:F1NLX8	
K7FUW5	AgBase	GO:0017162	aryl hydrocarbon receptor binding	in_presence_of	UniProtKB:Q9I9E2	
K7FUW5	AgBase	GO:0017162	aryl hydrocarbon receptor binding	in_presence_of	UniProtKB:Q9PTI7	
K7FUW5	AgBase	GO:0046982	protein heterodimerization activity	in_presence_of	UniProtKB:A0A0A0V9I6	
K7FUW5	AgBase	GO:0046982	protein heterodimerization activity	in_presence_of	UniProtKB:F1NLX8	
K7FUW5	AgBase	GO:0046982	protein heterodimerization activity	in_presence_of	UniProtKB:Q9I9E2	
K7FUW5	AgBase	GO:0046982	protein heterodimerization activity	in_presence_of	UniProtKB:Q9PTI7	
K7FUY4	AgBase	GO:0001046	core promoter sequence-specific DNA binding	in_presence_of	CHEBI:28119	2,3,7,8-tetrachlorodibenzodioxine
K7FUY4	AgBase	GO:0017162	aryl hydrocarbon receptor binding	in_presence_of	UniProtKB:A0A0A0V9I6	
K7FUY4	AgBase	GO:0017162	aryl hydrocarbon receptor binding	in_presence_of	UniProtKB:F1NLX8	
K7FUY4	AgBase	GO:0017162	aryl hydrocarbon receptor binding	in_presence_of	UniProtKB:Q9I9E2	
K7FUY4	AgBase	GO:0017162	aryl hydrocarbon receptor binding	in_presence_of	UniProtKB:Q9PTI7	
K7FUY4	AgBase	GO:0046982	protein heterodimerization activity	in_presence_of	UniProtKB:A0A0A0V9I6	
K7FUY4	AgBase	GO:0046982	protein heterodimerization activity	in_presence_of	UniProtKB:F1NLX8	
K7FUY4	AgBase	GO:0046982	protein heterodimerization activity	in_presence_of	UniProtKB:Q9I9E2	
K7FUY4	AgBase	GO:0046982	protein heterodimerization activity	in_presence_of	UniProtKB:Q9PTI7	
K7NAJ3	AgBase	GO:0001934	positive regulation of protein phosphorylation	in_presence_of	UniProtKB:P0DMS7	
K9IJ43	AgBase	GO:0007213	G-protein coupled acetylcholine receptor signaling pathway	in_presence_of	CHEBI:3385	carbachol
K9IJ43	AgBase	GO:0007213	G-protein coupled acetylcholine receptor signaling pathway	in_presence_of	CHEBI:3385	carbachol
K9IJ43	AgBase	GO:0007213	G-protein coupled acetylcholine receptor signaling pathway	in_presence_of	CHEBI:3385	carbachol
K9IJ43	AgBase	GO:0007603	phototransduction, visible light	in_presence_of	CHEBI:3385	carbachol
K9IJ43	AgBase	GO:0007603	phototransduction, visible light	in_presence_of	CHEBI:3385	carbachol
K9IJ43	AgBase	GO:0007603	phototransduction, visible light	in_presence_of	CHEBI:3385	carbachol
K9IJ43	AgBase	GO:0009649	entrainment of circadian clock	in_presence_of	CHEBI:3385	carbachol
K9IJ43	AgBase	GO:0009649	entrainment of circadian clock	in_presence_of	CHEBI:3385	carbachol
K9IJ43	AgBase	GO:0009649	entrainment of circadian clock	in_presence_of	CHEBI:3385	carbachol
K9IJT1	AgBase	GO:0007213	G-protein coupled acetylcholine receptor signaling pathway	in_presence_of	CHEBI:3385	carbachol
K9IJT1	AgBase	GO:0007213	G-protein coupled acetylcholine receptor signaling pathway	in_presence_of	CHEBI:3385	carbachol
K9IJT1	AgBase	GO:0007213	G-protein coupled acetylcholine receptor signaling pathway	in_presence_of	CHEBI:3385	carbachol
K9IJT1	AgBase	GO:0007603	phototransduction, visible light	in_presence_of	CHEBI:3385	carbachol
K9IJT1	AgBase	GO:0007603	phototransduction, visible light	in_presence_of	CHEBI:3385	carbachol
K9IJT1	AgBase	GO:0007603	phototransduction, visible light	in_presence_of	CHEBI:3385	carbachol
K9IJT1	AgBase	GO:0009649	entrainment of circadian clock	in_presence_of	CHEBI:3385	carbachol
K9IJT1	AgBase	GO:0009649	entrainment of circadian clock	in_presence_of	CHEBI:3385	carbachol
K9IJT1	AgBase	GO:0009649	entrainment of circadian clock	in_presence_of	CHEBI:3385	carbachol
K9IKC6	AgBase	GO:0050750	low-density lipoprotein particle receptor binding	in_presence_of	CHEBI:48432	angiotensin II
K9IKF3	AgBase	GO:0007213	G-protein coupled acetylcholine receptor signaling pathway	in_presence_of	CHEBI:3385	carbachol
K9IKF3	AgBase	GO:0007603	phototransduction, visible light	in_presence_of	CHEBI:3385	carbachol
K9IKF3	AgBase	GO:0009649	entrainment of circadian clock	in_presence_of	CHEBI:3385	carbachol
K9IVP5	UniProt	GO:0005925	focal adhesion	in_presence_of	GO:0005584	collagen type I trimer
L5JXH8	AgBase	GO:0050750	low-density lipoprotein particle receptor binding	in_presence_of	CHEBI:48432	angiotensin II
L5KRM3	AgBase	GO:0007213	G-protein coupled acetylcholine receptor signaling pathway	in_presence_of	CHEBI:3385	carbachol
L5KRM3	AgBase	GO:0007603	phototransduction, visible light	in_presence_of	CHEBI:3385	carbachol
L5KRM3	AgBase	GO:0009649	entrainment of circadian clock	in_presence_of	CHEBI:3385	carbachol
L5M9U3	UniProt	GO:0005925	focal adhesion	in_presence_of	GO:0005584	collagen type I trimer
L8ISB4	AgBase	GO:0007213	G-protein coupled acetylcholine receptor signaling pathway	in_presence_of	CHEBI:3385	carbachol
L8ISB4	AgBase	GO:0007213	G-protein coupled acetylcholine receptor signaling pathway	in_presence_of	CHEBI:3385	carbachol
L8ISB4	AgBase	GO:0007213	G-protein coupled acetylcholine receptor signaling pathway	in_presence_of	CHEBI:3385	carbachol
L8ISB4	AgBase	GO:0007603	phototransduction, visible light	in_presence_of	CHEBI:3385	carbachol
L8ISB4	AgBase	GO:0007603	phototransduction, visible light	in_presence_of	CHEBI:3385	carbachol
L8ISB4	AgBase	GO:0007603	phototransduction, visible light	in_presence_of	CHEBI:3385	carbachol
L8ISB4	AgBase	GO:0009649	entrainment of circadian clock	in_presence_of	CHEBI:3385	carbachol
L8ISB4	AgBase	GO:0009649	entrainment of circadian clock	in_presence_of	CHEBI:3385	carbachol
L8ISB4	AgBase	GO:0009649	entrainment of circadian clock	in_presence_of	CHEBI:3385	carbachol
L9JP47	AgBase	GO:0007213	G-protein coupled acetylcholine receptor signaling pathway	in_presence_of	CHEBI:3385	carbachol
L9JP47	AgBase	GO:0007603	phototransduction, visible light	in_presence_of	CHEBI:3385	carbachol
L9JP47	AgBase	GO:0009649	entrainment of circadian clock	in_presence_of	CHEBI:3385	carbachol
L9KLK5	AgBase	GO:0050750	low-density lipoprotein particle receptor binding	in_presence_of	CHEBI:48432	angiotensin II
M3VUK2	AgBase	GO:0007213	G-protein coupled acetylcholine receptor signaling pathway	in_presence_of	CHEBI:3385	carbachol
M3VUK2	AgBase	GO:0007603	phototransduction, visible light	in_presence_of	CHEBI:3385	carbachol
M3VUK2	AgBase	GO:0009649	entrainment of circadian clock	in_presence_of	CHEBI:3385	carbachol
M3WI25	AgBase	GO:0050750	low-density lipoprotein particle receptor binding	in_presence_of	CHEBI:48432	angiotensin II
M3YHA2	AgBase	GO:0050750	low-density lipoprotein particle receptor binding	in_presence_of	CHEBI:48432	angiotensin II
M3Z8F0	AgBase	GO:0007213	G-protein coupled acetylcholine receptor signaling pathway	in_presence_of	CHEBI:3385	carbachol
M3Z8F0	AgBase	GO:0007603	phototransduction, visible light	in_presence_of	CHEBI:3385	carbachol
M3Z8F0	AgBase	GO:0009649	entrainment of circadian clock	in_presence_of	CHEBI:3385	carbachol
M9YY17	AgBase	GO:0070542	response to fatty acid	in_presence_of	CHEBI:27689	caprate
O00151	UniProt	GO:0005925	focal adhesion	in_presence_of	UniProtKB:P02751	
O00159	UniProt	GO:0005515	protein binding	in_presence_of	GO:0031941	filamentous actin
O00161	UniProt	GO:0005925	focal adhesion	in_presence_of	UniProtKB:P02751	
O00161	UniProt	GO:0031201	SNARE complex	in_presence_of	UniProtKB:O95219	
O00161	UniProt	GO:0031201	SNARE complex	in_presence_of	UniProtKB:P51809	
O00161	UniProt	GO:0031201	SNARE complex	in_presence_of	UniProtKB:Q9BV40	
O00182	UniProt	GO:0032689	negative regulation of interferon-gamma production	in_presence_of	UniProtKB:P29459	
O00182	UniProt	GO:0032689	negative regulation of interferon-gamma production	in_presence_of	UniProtKB:P29460	
O00182	UniProt	GO:0032689	negative regulation of interferon-gamma production	in_presence_of	UniProtKB:P40933	
O00182	UniProt	GO:0045953	negative regulation of natural killer cell mediated cytotoxicity	in_presence_of	UniProtKB:P60568	
O00182	UniProt	GO:2000510	positive regulation of dendritic cell chemotaxis	in_presence_of	UniProtKB:O00585	
O00182	UniProt	GO:2000510	positive regulation of dendritic cell chemotaxis	in_presence_of	UniProtKB:Q99731	
O00182	Withheld Manual Annotation	GO:0010628	positive regulation of gene expression	in_presence_of	UniProtKB:P04141	
O00182	Withheld Manual Annotation	GO:0010628	positive regulation of gene expression	in_presence_of	UniProtKB:P05112	
O00182	Withheld Manual Annotation	GO:2001184	positive regulation of interleukin-12 secretion	in_presence_of	UniProtKB:P04141	
O00182	Withheld Manual Annotation	GO:2001184	positive regulation of interleukin-12 secretion	in_presence_of	UniProtKB:P05112	
O00182	Withheld Manual Annotation	GO:2001200	positive regulation of dendritic cell differentiation	in_presence_of	UniProtKB:P04141	
O00182	Withheld Manual Annotation	GO:2001200	positive regulation of dendritic cell differentiation	in_presence_of	UniProtKB:P05112	
O00499	AgBase	GO:0016020	membrane	in_presence_of	UniProtKB:P27958:PRO_0000037576	
O00499	Alzheimers Project at University of Toronto 	GO:0060988	lipid tube assembly	in_presence_of	UniProtKB:P30622	
O00571	AgBase	GO:0045070	positive regulation of viral genome replication	in_presence_of	UniProtKB:P27958	
O00585	UniProt	GO:0001954	positive regulation of cell-matrix adhesion	in_presence_of	UniProtKB:Q13477	
O00585	UniProt	GO:0007186	G-protein coupled receptor signaling pathway	in_presence_of	UniProtKB:Q13477	
O00585	UniProt	GO:0008009	chemokine activity	in_presence_of	UniProtKB:Q13477	
O00585	UniProt	GO:0060326	cell chemotaxis	in_presence_of	UniProtKB:Q13477	
O00585	UniProt	GO:1903237	negative regulation of leukocyte tethering or rolling	in_presence_of	UniProtKB:Q13477	
O08573	UniProt	GO:0032689	negative regulation of interferon-gamma production	in_presence_of	UniProtKB:P43431	
O08573	UniProt	GO:0032689	negative regulation of interferon-gamma production	in_presence_of	UniProtKB:P43432	
O08573	UniProt	GO:0032689	negative regulation of interferon-gamma production	in_presence_of	UniProtKB:P70380	
O08573	UniProt	GO:0032760	positive regulation of tumor necrosis factor production	in_presence_of	CHEBI:84491	poly(I:C)
O08573	UniProt	GO:0043322	negative regulation of natural killer cell degranulation	in_presence_of	UniProtKB:P43431	
O08573	UniProt	GO:0043322	negative regulation of natural killer cell degranulation	in_presence_of	UniProtKB:P43432	
O08573	UniProt	GO:0043322	negative regulation of natural killer cell degranulation	in_presence_of	UniProtKB:P70380	
O08573	UniProt	GO:2000778	positive regulation of interleukin-6 secretion	in_presence_of	CHEBI:84491	poly(I:C)
O08908	ParkinsonsUK-UCL	GO:0042993	positive regulation of transcription factor import into nucleus	in_presence_of	CHEBI:5931	insulin (human)
O08917	UniProt	GO:0016600	flotillin complex	in_presence_of	UniProtKB:P09803	
O08917	UniProt	GO:0016600	flotillin complex	in_presence_of	UniProtKB:P26231	
O08917	UniProt	GO:0016600	flotillin complex	in_presence_of	UniProtKB:P30999	
O08917	UniProt	GO:0016600	flotillin complex	in_presence_of	UniProtKB:Q02248	
O08917	UniProt	GO:0016600	flotillin complex	in_presence_of	UniProtKB:Q60634	
O12948	AgBase	GO:0016038	absorption of visible light	in_presence_of	CHEBI:16066	11-cis-retinal
O12948	AgBase	GO:0016039	absorption of UV light	in_presence_of	CHEBI:16066	11-cis-retinal
O14662	UniProt	GO:0005925	focal adhesion	in_presence_of	UniProtKB:P02751	
O14672	UniProt	GO:0005925	focal adhesion	in_presence_of	UniProtKB:P02751	
O14727	UniProt	GO:0043293	apoptosome	in_presence_of	UniProtKB:P55211	
O14727	UniProt	GO:0043293	apoptosome	in_presence_of	UniProtKB:P99999	
O14775	UniProt	GO:0051087	chaperone binding	in_presence_of	UniProtKB:Q13371	
O14786	UniProt	GO:0005925	focal adhesion	in_presence_of	UniProtKB:P02751	
O14817	UniProt	GO:0005925	focal adhesion	in_presence_of	UniProtKB:P02751	
O14920	UniProt	GO:0090002	establishment of protein localization to plasma membrane	in_presence_of	UniProtKB:P01375	
O14936	UniProt	GO:0005925	focal adhesion	in_presence_of	UniProtKB:P02751	
O14974	UniProt	GO:0005925	focal adhesion	in_presence_of	UniProtKB:P02751	
O15143	UniProt	GO:0005925	focal adhesion	in_presence_of	UniProtKB:P02751	
O15144	UniProt	GO:0005925	focal adhesion	in_presence_of	UniProtKB:P02751	
O15145	UniProt	GO:0005925	focal adhesion	in_presence_of	UniProtKB:P02751	
O15354	ParkinsonsUK-UCL	GO:0043410	positive regulation of MAPK cascade	in_presence_of	PR:000031300	
O15444	UniProt	GO:0001954	positive regulation of cell-matrix adhesion	in_presence_of	UniProtKB:Q13477	
O15444	UniProt	GO:0007186	G-protein coupled receptor signaling pathway	in_presence_of	UniProtKB:Q13477	
O15444	UniProt	GO:0008009	chemokine activity	in_presence_of	UniProtKB:Q13477	
O15444	UniProt	GO:0060326	cell chemotaxis	in_presence_of	UniProtKB:Q13477	
O15444	UniProt	GO:1903237	negative regulation of leukocyte tethering or rolling	in_presence_of	UniProtKB:Q13477	
O15455	UniProt	GO:0010628	positive regulation of gene expression	in_presence_of	CHEBI:84491	poly(I:C)
O15484	UniProt	GO:0005925	focal adhesion	in_presence_of	UniProtKB:P02751	
O15511	UniProt	GO:0005925	focal adhesion	in_presence_of	UniProtKB:P02751	
O16228	ParkinsonsUK-UCL	GO:1901215	negative regulation of neuron death	in_presence_of	CHEBI:17158	methylglyoxal
O16228	ParkinsonsUK-UCL	GO:1901215	negative regulation of neuron death	in_presence_of	CHEBI:34779	glyoxal
O16463	WormBase	GO:0030968	endoplasmic reticulum unfolded protein response	in_presence_of	CHEBI:29699	tunicamycin
O16500	WormBase	GO:0030968	endoplasmic reticulum unfolded protein response	in_presence_of	CHEBI:29699	tunicamycin
O16501	WormBase	GO:0030968	endoplasmic reticulum unfolded protein response	in_presence_of	CHEBI:29699	tunicamycin
O16502	WormBase	GO:0030968	endoplasmic reticulum unfolded protein response	in_presence_of	CHEBI:29699	tunicamycin
O16511	WormBase	GO:0030968	endoplasmic reticulum unfolded protein response	in_presence_of	CHEBI:29699	tunicamycin
O17736	WormBase	GO:0061631	ubiquitin conjugating enzyme activity	in_presence_of	UniProtKB:Q21633	
O35419	UniProt	GO:0016324	apical plasma membrane	in_presence_of	UniProtKB:Q5T2W1	
O43155	UniProt	GO:0005925	focal adhesion	in_presence_of	UniProtKB:P02751	
O43157	UniProt	GO:0007162	negative regulation of cell adhesion	in_presence_of	UniProtKB:Q92854	
O43294	UniProt	GO:0005925	focal adhesion	in_presence_of	UniProtKB:P02751	
O43464	ParkinsonsUK-UCL	GO:0005856	cytoskeleton	in_presence_of	CHEBI:16240	hydrogen peroxide
O43491	UniProt	GO:0005925	focal adhesion	in_presence_of	UniProtKB:P02751	
O43657	UniProt	GO:0039532	negative regulation of viral-induced cytoplasmic pattern recognition receptor signaling pathway	in_presence_of	UniProtKB:Q7Z434	
O43707	UniProt	GO:0000977	RNA polymerase II regulatory region sequence-specific DNA binding	in_presence_of	UniProtKB:P01375	
O43707	UniProt	GO:0005925	focal adhesion	in_presence_of	UniProtKB:P02751	
O43707	UniProt	GO:0031490	chromatin DNA binding	in_presence_of	UniProtKB:P01375	
O43820	UniProt	GO:0004415	hyalurononglucosaminidase activity	in_presence_of	UniProtKB:P16070	
O45246	WormBase	GO:0030968	endoplasmic reticulum unfolded protein response	in_presence_of	CHEBI:29699	tunicamycin
O45818	WormBase	GO:0005886	plasma membrane	in_presence_of	CHEBI:37537	phorbol 13-acetate 12-myristate
O60260	AgBase	GO:0005737	cytoplasm	in_presence_of	UniProtKB:Q99IB8:PRO_0000045592	
O60260	AgBase	GO:0005739	mitochondrion	in_presence_of	UniProtKB:Q9GZQ8	
O60500	UniProt	GO:0017022	myosin binding	in_presence_of	GO:0031941	filamentous actin
O60504	UniProt	GO:0005925	focal adhesion	in_presence_of	UniProtKB:P02751	
O60784	UniProt	GO:0005768	endosome	in_presence_of	UniProtKB:Q9H0E2	
O60883	ParkinsonsUK-UCL	GO:0043410	positive regulation of MAPK cascade	in_presence_of	PR:000031300	
O60894	UniProt	GO:0030819	positive regulation of cAMP biosynthetic process	in_presence_of	UniProtKB:Q16602	
O60895	UniProt	GO:0030819	positive regulation of cAMP biosynthetic process	in_presence_of	UniProtKB:Q16602	
O62308	WormBase	GO:0050907	detection of chemical stimulus involved in sensory perception	in_presence_of	CHEBI:16583	butane-2,3-dione
O62807	AgBase	GO:0010875	positive regulation of cholesterol efflux	in_presence_of	UniProtKB:P02647	
O75116	UniProt	GO:0090002	establishment of protein localization to plasma membrane	in_presence_of	UniProtKB:P01375	
O75116	UniProt	GO:0090002	establishment of protein localization to plasma membrane	in_presence_of	UniProtKB:P01375	
O75116	UniProt	GO:1903140	regulation of establishment of endothelial barrier	in_presence_of	UniProtKB:P01375	
O75116	UniProt	GO:1903347	negative regulation of bicellular tight junction assembly	in_presence_of	UniProtKB:P01375	
O75340	UniProt	GO:0043280	positive regulation of cysteine-type endopeptidase activity involved in apoptotic process	in_presence_of	UniProtKB:P53355	
O75351	UniProt	GO:0042623	ATPase activity, coupled	in_presence_of	CHEBI:18420	magnesium(2+)
O75351	UniProt	GO:0051261	protein depolymerization	in_presence_of	CHEBI:15422	ATP
O75351	UniProt	GO:0051261	protein depolymerization	in_presence_of	CHEBI:18420	magnesium(2+)
O75369	UniProt	GO:0005925	focal adhesion	in_presence_of	UniProtKB:P02751	
O75674	UniProt	GO:0005768	endosome	in_presence_of	UniProtKB:Q9H0E2	
O75954	UniProt	GO:0005925	focal adhesion	in_presence_of	UniProtKB:P02751	
O75955	UniProt	GO:0001931	uropod	in_presence_of	UniProtKB:Q14254	
O75955	UniProt	GO:0005913	cell-cell adherens junction	in_presence_of	UniProtKB:P12830	
O75955	UniProt	GO:0005913	cell-cell adherens junction	in_presence_of	UniProtKB:P19022	
O75955	UniProt	GO:0005925	focal adhesion	in_presence_of	UniProtKB:P02751	
O75955	UniProt	GO:0016600	flotillin complex	in_presence_of	UniProtKB:P12830	
O75955	UniProt	GO:0016600	flotillin complex	in_presence_of	UniProtKB:Q14254	
O75955	UniProt	GO:0016600	flotillin complex	in_presence_of	UniProtKB:Q14254	
O75955	UniProt	GO:0030027	lamellipodium	in_presence_of	UniProtKB:P12830	
O75955	UniProt	GO:0030027	lamellipodium	in_presence_of	UniProtKB:P19022	
O75955	UniProt	GO:0030027	lamellipodium	in_presence_of	UniProtKB:Q14254	
O76856	DictyBase	GO:0012501	programmed cell death	in_presence_of	CHEBI:15738	staurosporine
O88329	UniProt	GO:0051015	actin filament binding	in_presence_of	CHEBI:15422	ATP
O89046	UniProt	GO:0036120	cellular response to platelet-derived growth factor stimulus	in_presence_of	UniProtKB:Q05028	
O89046	UniProt	GO:0071672	negative regulation of smooth muscle cell chemotaxis	in_presence_of	UniProtKB:Q05028	
O92972:PRO_0000278742	AgBase	GO:0032147	activation of protein kinase activity	in_presence_of	UniProtKB:P62258	
O92972:PRO_0000278753	AgBase	GO:0044220	host cell perinuclear region of cytoplasm	in_presence_of	UniProtKB:Q16513	
O93288	AgBase	GO:0001725	stress fiber	in_presence_of	UniProtKB:Q679P3	
O93288	AgBase	GO:0001725	stress fiber	in_presence_of	UniProtKB:R4GKC8	
O93288	AgBase	GO:0005737	cytoplasm	in_presence_of	UniProtKB:Q679P3	
O93288	AgBase	GO:0005737	cytoplasm	in_presence_of	UniProtKB:R4GKC8	
O94832	UniProt	GO:0051015	actin filament binding	in_presence_of	CHEBI:15422	ATP
O94856	UniProt	GO:0005925	focal adhesion	in_presence_of	UniProtKB:P02751	
O95219	UniProt	GO:0031201	SNARE complex	in_presence_of	UniProtKB:O00161	
O95219	UniProt	GO:0031201	SNARE complex	in_presence_of	UniProtKB:P51809	
O95219	UniProt	GO:0031201	SNARE complex	in_presence_of	UniProtKB:Q9BV40	
O95292-1	AgBase	GO:0044791	positive regulation by host of viral release from host cell	in_presence_of	UniProtKB:Q99IB8	
O95292-1	AgBase	GO:0044829	positive regulation by host of viral genome replication	in_presence_of	UniProtKB:Q99IB8	
